start;stop;ligne;time;distance
VILLEJUIFPAULVAILLANTCOUTURIER;VILLEJUIFLEOLAGRANGE;7;2.431667771120772;1215.833885560386
VILLEJUIFLOUISARAGON;VILLEJUIFPAULVAILLANTCOUTURIER;7;2.4848480759122005;1242.4240379561002
PORTEDITALIE;MAISONBLANCHE;7;1.2373608843499;618.68044217495
LEKREMLINBICETRE;MAISONBLANCHE;7;3.293057730455834;1646.528865227917
BALARD;LOURMEL;8;1.4475954338384283;723.7977169192142
LOURMEL;BOUCICAUT;8;1.404434085191457;702.2170425957285
BOUCICAUT;FELIXFAURE;8;1.1885600302678885;594.2800151339443
FELIXFAURE;COMMERCE;8;1.0450276437522643;522.5138218761322
COMMERCE;LAMOTTEPICQUETGRENELLE;8;1.642139277613189;821.0696388065944
LAMOTTEPICQUETGRENELLE;ECOLEMILITAIRE;8;2.1886419972622484;1094.3209986311242
ECOLEMILITAIRE;LATOURMAUBOURG;8;1.4423683373407017;721.1841686703508
LATOURMAUBOURG;INVALIDES;8;1.6424536611557845;821.2268305778922
INVALIDES;CONCORDE;8;2.055359248595357;1027.6796242976784
CONCORDE;MADELEINE;8;1.358427551772844;679.2137758864219
MADELEINE;OPERA;8;1.5661353341052495;783.0676670526248
OPERA;RICHELIEUDROUOT;8;1.5137511376605666;756.8755688302833
RICHELIEUDROUOT;GRANDSBOULEVARDS;8;1.1084459825305435;554.2229912652717
GRANDSBOULEVARDS;BONNENOUVELLE;8;1.6173774039956816;808.6887019978408
BONNENOUVELLE;STRASBOURGSTDENIS;8;1.090565265148821;545.2826325744104
STRASBOURGSTDENIS;REPUBLIQUE;8;1.953004968167357;976.5024840836785
REPUBLIQUE;FILLESDUCALVAIRE;8;1.5317234541586435;765.8617270793218
FILLESDUCALVAIRE;STSEBASTIENFROISSART;8;0.9715442060464836;485.7721030232418
STSEBASTIENFROISSART;CHEMINVERT;8;1.3440402999766965;672.0201499883483
CHEMINVERT;BASTILLE;8;1.6130518300292187;806.5259150146094
BASTILLE;LEDRUROLLIN;8;1.5332600802349876;766.6300401174938
LEDRUROLLIN;FAIDHERBECHALIGNY;8;1.695203868736142;847.6019343680709
FAIDHERBECHALIGNY;REUILLYDIDEROT;8;1.219396444034926;609.6982220174631
REUILLYDIDEROT;MONTGALLET;8;1.345464889596082;672.732444798041
MONTGALLET;DAUMESNIL;8;1.8602174813839247;930.1087406919623
DAUMESNIL;MICHELBIZOT;8;1.6135071473711782;806.7535736855891
MICHELBIZOT;PORTEDOREE;8;1.185133259293896;592.566629646948
PORTEDOREE;PORTEDECHARENTON;8;1.181112420055971;590.5562100279856
PORTEDECHARENTON;LIBERTE;8;2.2614784173769458;1130.739208688473
LIBERTE;CHARENTONECOLES;8;1.927760843781532;963.880421890766
CHARENTONECOLES;ECOLEVETERINAIREDEMAISONSALFORT;8;2.4726396192824325;1236.3198096412161
ECOLEVETERINAIREDEMAISONSALFORT;MAISONSALFORTSTADE;8;2.6816214995282244;1340.8107497641122
MAISONSALFORTSTADE;MAISONSALFORTLESJUILLIOTTES;8;2.8282469869699893;1414.1234934849947
MAISONSALFORTLESJUILLIOTTES;CRETEILLECHAT;8;1.8620359861812723;931.0179930906362
CRETEILLECHAT;CRETEILUNIVERSITE;8;2.011267124103038;1005.6335620515191
CRETEILUNIVERSITE;CRETEILPREFECTURE;8;3.0949721570848454;1547.4860785424228
CRETEILPREFECTURE;POINTEDULAC;8;3.1029865346010626;1551.4932673005312
LOURMEL;BALARD;8;1.4475954338384283;723.7977169192142
BOUCICAUT;LOURMEL;8;1.404434085191457;702.2170425957285
FELIXFAURE;BOUCICAUT;8;1.1885600302678885;594.2800151339443
COMMERCE;FELIXFAURE;8;1.0450276437522643;522.5138218761322
LAMOTTEPICQUETGRENELLE;COMMERCE;8;1.642139277613189;821.0696388065944
ECOLEMILITAIRE;LAMOTTEPICQUETGRENELLE;8;2.1886419972622484;1094.3209986311242
LATOURMAUBOURG;ECOLEMILITAIRE;8;1.4423683373407017;721.1841686703508
INVALIDES;LATOURMAUBOURG;8;1.6424536611557845;821.2268305778922
CONCORDE;INVALIDES;8;2.055359248595357;1027.6796242976784
MADELEINE;CONCORDE;8;1.358427551772844;679.2137758864219
OPERA;MADELEINE;8;1.5661353341052495;783.0676670526248
RICHELIEUDROUOT;OPERA;8;1.5137511376605666;756.8755688302833
GRANDSBOULEVARDS;RICHELIEUDROUOT;8;1.1084459825305435;554.2229912652717
BONNENOUVELLE;GRANDSBOULEVARDS;8;1.6173774039956816;808.6887019978408
STRASBOURGSTDENIS;BONNENOUVELLE;8;1.090565265148821;545.2826325744104
REPUBLIQUE;STRASBOURGSTDENIS;8;1.953004968167357;976.5024840836785
FILLESDUCALVAIRE;REPUBLIQUE;8;1.5317234541586435;765.8617270793218
STSEBASTIENFROISSART;FILLESDUCALVAIRE;8;0.9715442060464836;485.7721030232418
CHEMINVERT;STSEBASTIENFROISSART;8;1.3440402999766965;672.0201499883483
BASTILLE;CHEMINVERT;8;1.6130518300292187;806.5259150146094
LEDRUROLLIN;BASTILLE;8;1.5332600802349876;766.6300401174938
FAIDHERBECHALIGNY;LEDRUROLLIN;8;1.695203868736142;847.6019343680709
REUILLYDIDEROT;FAIDHERBECHALIGNY;8;1.219396444034926;609.6982220174631
MONTGALLET;REUILLYDIDEROT;8;1.345464889596082;672.732444798041
DAUMESNIL;MONTGALLET;8;1.8602174813839247;930.1087406919623
MICHELBIZOT;DAUMESNIL;8;1.6135071473711782;806.7535736855891
PORTEDOREE;MICHELBIZOT;8;1.185133259293896;592.566629646948
PORTEDECHARENTON;PORTEDOREE;8;1.181112420055971;590.5562100279856
LIBERTE;PORTEDECHARENTON;8;2.2614784173769458;1130.739208688473
CHARENTONECOLES;LIBERTE;8;1.927760843781532;963.880421890766
ECOLEVETERINAIREDEMAISONSALFORT;CHARENTONECOLES;8;2.4726396192824325;1236.3198096412161
MAISONSALFORTSTADE;ECOLEVETERINAIREDEMAISONSALFORT;8;2.6816214995282244;1340.8107497641122
MAISONSALFORTLESJUILLIOTTES;MAISONSALFORTSTADE;8;2.8282469869699893;1414.1234934849947
CRETEILLECHAT;MAISONSALFORTLESJUILLIOTTES;8;1.8620359861812723;931.0179930906362
CRETEILUNIVERSITE;CRETEILLECHAT;8;2.011267124103038;1005.6335620515191
CRETEILPREFECTURE;CRETEILUNIVERSITE;8;3.0949721570848454;1547.4860785424228
POINTEDULAC;CRETEILPREFECTURE;8;3.1029865346010626;1551.4932673005312
PONTDESEVRES;BILLANCOURT;9;1.7721155252155232;886.0577626077616
BILLANCOURT;MARCELSEMBAT;9;1.3422854997777007;671.1427498888504
MARCELSEMBAT;PORTEDESTCLOUD;9;2.6670477693649404;1333.5238846824702
PORTEDESTCLOUD;EXELMANS;9;1.6865253653553804;843.2626826776902
EXELMANS;MICHELANGEMOLITOR;9;1.0341633868592541;517.0816934296271
MICHELANGEMOLITOR;MICHELANGEAUTEUIL;9;1.2182184244893899;609.109212244695
MICHELANGEAUTEUIL;JASMIN;9;1.688068162108143;844.0340810540715
JASMIN;RANELAGH;9;1.2210433956190032;610.5216978095016
RANELAGH;LAMUETTE;9;1.3226878020902104;661.3439010451052
LAMUETTE;RUEDELAPOMPE;9;1.9406669042825484;970.3334521412742
RUEDELAPOMPE;TROCADERO;9;1.7100106844756366;855.0053422378184
TROCADERO;IENA;9;1.7238825451573694;861.9412725786847
IENA;ALMAMARCEAU;9;1.5019973825331356;750.9986912665678
ALMAMARCEAU;FRANKLINDROOSEVELT;9;2.0249638784266644;1012.4819392133322
FRANKLINDROOSEVELT;STPHILIPPEDUROULE;9;1.331552715586029;665.7763577930144
STPHILIPPEDUROULE;MIROMESNIL;9;1.2287049837460151;614.3524918730076
MIROMESNIL;STAUGUSTIN;9;1.5088546402037482;754.4273201018741
STAUGUSTIN;HAVRECAUMARTIN;9;1.4360729779250163;718.0364889625082
HAVRECAUMARTIN;CHAUSSEEDANTINLAFAYETTE;9;1.3801852673973052;690.0926336986525
CHAUSSEEDANTINLAFAYETTE;RICHELIEUDROUOT;9;1.3536934567218877;676.8467283609439
RICHELIEUDROUOT;GRANDSBOULEVARDS;9;1.1084459825305435;554.2229912652717
GRANDSBOULEVARDS;BONNENOUVELLE;9;1.6173774039956816;808.6887019978408
BONNENOUVELLE;STRASBOURGSTDENIS;9;1.090565265148821;545.2826325744104
STRASBOURGSTDENIS;REPUBLIQUE;9;1.953004968167357;976.5024840836785
REPUBLIQUE;OBERKAMPF;9;1.4234680714894608;711.7340357447304
OBERKAMPF;STAMBROISE;9;1.7311270809196782;865.563540459839
STAMBROISE;VOLTAIRE;9;1.683280311287916;841.640155643958
VOLTAIRE;CHARONNE;9;1.4559011015493222;727.9505507746611
CHARONNE;RUEDESBOULETS;9;1.2530899231755268;626.5449615877634
RUEDESBOULETS;NATION;9;1.8896193120890887;944.8096560445443
NATION;BUZENVAL;9;1.736958124525269;868.4790622626344
BUZENVAL;MARAICHERS;9;1.2708361417683904;635.4180708841952
MARAICHERS;PORTEDEMONTREUIL;9;1.1903250584837926;595.1625292418963
PORTEDEMONTREUIL;ROBESPIERRE;9;2.377228909786325;1188.6144548931625
ROBESPIERRE;CROIXDECHAVAUX;9;2.41099467254152;1205.49733627076
CROIXDECHAVAUX;MAIRIEDEMONTREUIL;9;1.7219714955170962;860.9857477585481
BILLANCOURT;PONTDESEVRES;9;1.7721155252155232;886.0577626077616
MARCELSEMBAT;BILLANCOURT;9;1.3422854997777007;671.1427498888504
PORTEDESTCLOUD;MARCELSEMBAT;9;2.6670477693649404;1333.5238846824702
EXELMANS;PORTEDESTCLOUD;9;1.6865253653553804;843.2626826776902
MICHELANGEMOLITOR;EXELMANS;9;1.0341633868592541;517.0816934296271
MICHELANGEAUTEUIL;MICHELANGEMOLITOR;9;1.2182184244893899;609.109212244695
JASMIN;MICHELANGEAUTEUIL;9;1.688068162108143;844.0340810540715
RANELAGH;JASMIN;9;1.2210433956190032;610.5216978095016
LAMUETTE;RANELAGH;9;1.3226878020902104;661.3439010451052
RUEDELAPOMPE;LAMUETTE;9;1.9406669042825484;970.3334521412742
TROCADERO;RUEDELAPOMPE;9;1.7100106844756366;855.0053422378184
IENA;TROCADERO;9;1.7238825451573694;861.9412725786847
ALMAMARCEAU;IENA;9;1.5019973825331356;750.9986912665678
FRANKLINDROOSEVELT;ALMAMARCEAU;9;2.0249638784266644;1012.4819392133322
STPHILIPPEDUROULE;FRANKLINDROOSEVELT;9;1.331552715586029;665.7763577930144
MIROMESNIL;STPHILIPPEDUROULE;9;1.2287049837460151;614.3524918730076
STAUGUSTIN;MIROMESNIL;9;1.5088546402037482;754.4273201018741
HAVRECAUMARTIN;STAUGUSTIN;9;1.4360729779250163;718.0364889625082
CHAUSSEEDANTINLAFAYETTE;HAVRECAUMARTIN;9;1.3801852673973052;690.0926336986525
RICHELIEUDROUOT;CHAUSSEEDANTINLAFAYETTE;9;1.3536934567218877;676.8467283609439
GRANDSBOULEVARDS;RICHELIEUDROUOT;9;1.1084459825305435;554.2229912652717
BONNENOUVELLE;GRANDSBOULEVARDS;9;1.6173774039956816;808.6887019978408
STRASBOURGSTDENIS;BONNENOUVELLE;9;1.090565265148821;545.2826325744104
REPUBLIQUE;STRASBOURGSTDENIS;9;1.953004968167357;976.5024840836785
OBERKAMPF;REPUBLIQUE;9;1.4234680714894608;711.7340357447304
STAMBROISE;OBERKAMPF;9;1.7311270809196782;865.563540459839
VOLTAIRE;STAMBROISE;9;1.683280311287916;841.640155643958
CHARONNE;VOLTAIRE;9;1.4559011015493222;727.9505507746611
RUEDESBOULETS;CHARONNE;9;1.2530899231755268;626.5449615877634
NATION;RUEDESBOULETS;9;1.8896193120890887;944.8096560445443
BUZENVAL;NATION;9;1.736958124525269;868.4790622626344
MARAICHERS;BUZENVAL;9;1.2708361417683904;635.4180708841952
PORTEDEMONTREUIL;MARAICHERS;9;1.1903250584837926;595.1625292418963
ROBESPIERRE;PORTEDEMONTREUIL;9;2.377228909786325;1188.6144548931625
CROIXDECHAVAUX;ROBESPIERRE;9;2.41099467254152;1205.49733627076
MAIRIEDEMONTREUIL;CROIXDECHAVAUX;9;1.7219714955170962;860.9857477585481
BOULOGNEPONTDESTCLOUD;BOULOGNEJEANJAURES;10;2.044967244318804;1022.483622159402
MICHELANGEMOLITOR;CHARDONLAGACHE;10;1.1901090404348231;595.0545202174116
CHARDONLAGACHE;MIRABEAU;10;1.5220637735816962;761.0318867908481
JAVELANDRECITROEN;CHARLESMICHELS;10;1.7198357459345268;859.9178729672634
CHARLESMICHELS;AVENUEEMILEZOLA;10;1.8870051773029777;943.5025886514888
AVENUEEMILEZOLA;LAMOTTEPICQUETGRENELLE;10;1.1419755288822575;570.9877644411288
LAMOTTEPICQUETGRENELLE;SEGUR;10;1.7979881233496486;898.9940616748244
SEGUR;DUROC;10;1.90957836503166;954.78918251583
DUROC;VANEAU;10;1.2447915279135264;622.3957639567632
VANEAU;SEVRESBABYLONE;10;1.4319458993984078;715.9729496992039
SEVRESBABYLONE;MABILLON;10;1.8836574077220276;941.8287038610138
MABILLON;ODEON;10;1.1402777398802268;570.1388699401134
ODEON;CLUNYLASORBONNE;10;1.2227556532089527;611.3778266044764
CLUNYLASORBONNE;MAUBERTMUTUALITE;10;1.0916527580190054;545.8263790095027
MAUBERTMUTUALITE;CARDINALLEMOINE;10;1.43276510246021;716.3825512301049
CARDINALLEMOINE;JUSSIEU;10;1.0269504353563232;513.4752176781616
JUSSIEU;GAREDAUSTERLITZ;10;2.2182125272961737;1109.106263648087
BOULOGNEJEANJAURES;MICHELANGEMOLITOR;10;3.923164659437188;1961.5823297185939
JAVELANDRECITROEN;EGLISEDAUTEUIL;10;1.7792560989563475;889.6280494781738
BOULOGNEJEANJAURES;BOULOGNEPONTDESTCLOUD;10;2.044967244318804;1022.483622159402
MICHELANGEAUTEUIL;PORTEDAUTEUIL;10;1.4302980135872658;715.1490067936329
EGLISEDAUTEUIL;MICHELANGEAUTEUIL;10;1.260074273882947;630.0371369414735
CHARLESMICHELS;JAVELANDRECITROEN;10;1.7198357459345268;859.9178729672634
AVENUEEMILEZOLA;CHARLESMICHELS;10;1.8870051773029777;943.5025886514888
LAMOTTEPICQUETGRENELLE;AVENUEEMILEZOLA;10;1.1419755288822575;570.9877644411288
SEGUR;LAMOTTEPICQUETGRENELLE;10;1.7979881233496486;898.9940616748244
DUROC;SEGUR;10;1.90957836503166;954.78918251583
VANEAU;DUROC;10;1.2447915279135264;622.3957639567632
SEVRESBABYLONE;VANEAU;10;1.4319458993984078;715.9729496992039
MABILLON;SEVRESBABYLONE;10;1.8836574077220276;941.8287038610138
ODEON;MABILLON;10;1.1402777398802268;570.1388699401134
CLUNYLASORBONNE;ODEON;10;1.2227556532089527;611.3778266044764
MAUBERTMUTUALITE;CLUNYLASORBONNE;10;1.0916527580190054;545.8263790095027
CARDINALLEMOINE;MAUBERTMUTUALITE;10;1.43276510246021;716.3825512301049
JUSSIEU;CARDINALLEMOINE;10;1.0269504353563232;513.4752176781616
GAREDAUSTERLITZ;JUSSIEU;10;2.2182125272961737;1109.106263648087
PORTEDAUTEUIL;BOULOGNEJEANJAURES;10;3.56946456444776;1784.73228222388
MIRABEAU;JAVELANDRECITROEN;10;1.260009835012502;630.004917506251
CHATELET;HOTELDEVILLE;11;1.074838731939214;537.419365969607
HOTELDEVILLE;RAMBUTEAU;11;1.3753408673395835;687.6704336697917
RAMBUTEAU;ARTSETMETIERS;11;1.531396122998285;765.6980614991426
ARTSETMETIERS;REPUBLIQUE;11;1.648573875720915;824.2869378604574
REPUBLIQUE;GONCOURT;11;1.6979589798657362;848.9794899328681
GONCOURT;BELLEVILLE;11;1.4097843686148703;704.8921843074352
BELLEVILLE;PYRENEES;11;1.8571410037429597;928.5705018714798
PYRENEES;JOURDAIN;11;1.1605792157561163;580.2896078780582
JOURDAIN;PLACEDESFETES;11;1.1642145819605112;582.1072909802556
PLACEDESFETES;TELEGRAPHE;11;1.4233490212544235;711.6745106272118
TELEGRAPHE;PORTEDESLILAS;11;1.678991175307445;839.4955876537224
PORTEDESLILAS;MAIRIEDESLILAS;11;2.0755377766379137;1037.768888318957
HOTELDEVILLE;CHATELET;11;1.074838731939214;537.419365969607
RAMBUTEAU;HOTELDEVILLE;11;1.3753408673395835;687.6704336697917
ARTSETMETIERS;RAMBUTEAU;11;1.531396122998285;765.6980614991426
REPUBLIQUE;ARTSETMETIERS;11;1.648573875720915;824.2869378604574
GONCOURT;REPUBLIQUE;11;1.6979589798657362;848.9794899328681
BELLEVILLE;GONCOURT;11;1.4097843686148703;704.8921843074352
PYRENEES;BELLEVILLE;11;1.8571410037429597;928.5705018714798
JOURDAIN;PYRENEES;11;1.1605792157561163;580.2896078780582
PLACEDESFETES;JOURDAIN;11;1.1642145819605112;582.1072909802556
TELEGRAPHE;PLACEDESFETES;11;1.4233490212544235;711.6745106272118
PORTEDESLILAS;TELEGRAPHE;11;1.678991175307445;839.4955876537224
MAIRIEDESLILAS;PORTEDESLILAS;11;2.0755377766379137;1037.768888318957
FRONTPOPULAIRE;PORTEDELACHAPELLE;12;2.776403025730937;1388.2015128654687
PORTEDELACHAPELLE;MARXDORMOY;12;2.005072020835942;1002.536010417971
MARXDORMOY;MARCADETPOISSONNIERS;12;2.018443736727412;1009.221868363706
MARCADETPOISSONNIERS;JULESJOFFRIN;12;1.2791191675496745;639.5595837748373
JULESJOFFRIN;LAMARCKCAULAINCOURT;12;1.5611264669256444;780.5632334628222
LAMARCKCAULAINCOURT;ABBESSES;12;1.6359842199952384;817.9921099976192
ABBESSES;PIGALLE;12;0.999497698349794;499.748849174897
PIGALLE;STGEORGES;12;1.3828711077459883;691.4355538729942
STGEORGES;NOTREDAMEDELORETTE;12;1.0352435087672824;517.6217543836412
NOTREDAMEDELORETTE;TRINITEDESTIENNEDORVES;12;1.2865258463808091;643.2629231904045
TRINITEDESTIENNEDORVES;STLAZARE;12;1.7218552827538065;860.9276413769032
STLAZARE;MADELEINE;12;1.7668508878526326;883.4254439263162
MADELEINE;CONCORDE;12;1.358427551772844;679.2137758864219
CONCORDE;ASSEMBLEENATIONALE;12;1.8507415936123164;925.3707968061582
ASSEMBLEENATIONALE;SOLFERINO;12;1.0969192886428765;548.4596443214382
SOLFERINO;RUEDUBAC;12;1.2577870835770193;628.8935417885097
RUEDUBAC;SEVRESBABYLONE;12;1.475972313811717;737.9861569058585
SEVRESBABYLONE;RENNES;12;1.1370722835611302;568.5361417805651
RENNES;NOTREDAMEDESCHAMPS;12;1.2952907048137754;647.6453524068877
NOTREDAMEDESCHAMPS;MONTPARNASSEBIENVENUE;12;1.7691658433908375;884.5829216954187
MONTPARNASSEBIENVENUE;FALGUIERE;12;1.2281258584067367;614.0629292033684
FALGUIERE;PASTEUR;12;1.3404437647275125;670.2218823637562
PASTEUR;VOLONTAIRES;12;1.2600234741741647;630.0117370870823
VOLONTAIRES;VAUGIRARD;12;1.5973269206279634;798.6634603139818
VAUGIRARD;CONVENTION;12;1.3205585374781974;660.2792687390987
CONVENTION;PORTEDEVERSAILLES;12;2.162657924350497;1081.3289621752485
PORTEDEVERSAILLES;CORENTINCELTON;12;2.238100534647812;1119.050267323906
CORENTINCELTON;MAIRIEDISSY;12;1.646385380904952;823.192690452476
PORTEDELACHAPELLE;FRONTPOPULAIRE;12;2.776403025730937;1388.2015128654687
MARXDORMOY;PORTEDELACHAPELLE;12;2.005072020835942;1002.536010417971
MARCADETPOISSONNIERS;MARXDORMOY;12;2.018443736727412;1009.221868363706
JULESJOFFRIN;MARCADETPOISSONNIERS;12;1.2791191675496745;639.5595837748373
LAMARCKCAULAINCOURT;JULESJOFFRIN;12;1.5611264669256444;780.5632334628222
ABBESSES;LAMARCKCAULAINCOURT;12;1.6359842199952384;817.9921099976192
PIGALLE;ABBESSES;12;0.999497698349794;499.748849174897
STGEORGES;PIGALLE;12;1.3828711077459883;691.4355538729942
NOTREDAMEDELORETTE;STGEORGES;12;1.0352435087672824;517.6217543836412
TRINITEDESTIENNEDORVES;NOTREDAMEDELORETTE;12;1.2865258463808091;643.2629231904045
STLAZARE;TRINITEDESTIENNEDORVES;12;1.7218552827538065;860.9276413769032
MADELEINE;STLAZARE;12;1.7668508878526326;883.4254439263162
CONCORDE;MADELEINE;12;1.358427551772844;679.2137758864219
ASSEMBLEENATIONALE;CONCORDE;12;1.8507415936123164;925.3707968061582
SOLFERINO;ASSEMBLEENATIONALE;12;1.0969192886428765;548.4596443214382
RUEDUBAC;SOLFERINO;12;1.2577870835770193;628.8935417885097
SEVRESBABYLONE;RUEDUBAC;12;1.475972313811717;737.9861569058585
RENNES;SEVRESBABYLONE;12;1.1370722835611302;568.5361417805651
NOTREDAMEDESCHAMPS;RENNES;12;1.2952907048137754;647.6453524068877
MONTPARNASSEBIENVENUE;NOTREDAMEDESCHAMPS;12;1.7691658433908375;884.5829216954187
FALGUIERE;MONTPARNASSEBIENVENUE;12;1.2281258584067367;614.0629292033684
PASTEUR;FALGUIERE;12;1.3404437647275125;670.2218823637562
VOLONTAIRES;PASTEUR;12;1.2600234741741647;630.0117370870823
VAUGIRARD;VOLONTAIRES;12;1.5973269206279634;798.6634603139818
CONVENTION;VAUGIRARD;12;1.3205585374781974;660.2792687390987
PORTEDEVERSAILLES;CONVENTION;12;2.162657924350497;1081.3289621752485
CORENTINCELTON;PORTEDEVERSAILLES;12;2.238100534647812;1119.050267323906
MAIRIEDISSY;CORENTINCELTON;12;1.646385380904952;823.192690452476
STDENISUNIVERSITE;BASILIQUEDESTDENIS;13;2.705314802060349;1352.6574010301745
BASILIQUEDESTDENIS;STDENISPORTEDEPARIS;13;2.0464562429563844;1023.2281214781922
STDENISPORTEDEPARIS;CARREFOURPLEYEL;13;3.465191858067324;1732.595929033662
CARREFOURPLEYEL;MAIRIEDESTOUEN;13;2.680357774961471;1340.1788874807355
MAIRIEDESTOUEN;GARIBALDI;13;1.8412837889363227;920.6418944681614
GARIBALDI;PORTEDESTOUEN;13;2.4848489490541708;1242.4244745270853
PORTEDESTOUEN;GUYMOQUET;13;1.5351078818701425;767.5539409350712
ASNIERESGENNEVILLIERSLESCOURTILLES;LESAGNETTES;13;2.2298419713123527;1114.9209856561763
LESAGNETTES;GABRIELPERI;13;2.437127295095701;1218.5636475478505
GABRIELPERI;MAIRIEDECLICHY;13;3.837816079106812;1918.9080395534058
MAIRIEDECLICHY;PORTEDECLICHY;13;2.8238229608025747;1411.9114804012872
PORTEDECLICHY;BROCHANT;13;1.7433670084550938;871.6835042275469
LAFOURCHE;PLACEDECLICHY;13;1.3492738488125555;674.6369244062778
PLACEDECLICHY;LIEGE;13;1.3932655741012767;696.6327870506384
LIEGE;STLAZARE;13;1.451553334732998;725.776667366499
STLAZARE;MIROMESNIL;13;1.987528364317692;993.764182158846
MIROMESNIL;CHAMPSELYSEESCLEMENCEAU;13;1.800156248644098;900.078124322049
CHAMPSELYSEESCLEMENCEAU;INVALIDES;13;1.7333497972391148;866.6748986195573
INVALIDES;VARENNE;13;1.7332047579335712;866.6023789667856
VARENNE;STFRANCOISXAVIER;13;1.711247436620199;855.6237183100995
STFRANCOISXAVIER;DUROC;13;1.5610390248703991;780.5195124351995
DUROC;MONTPARNASSEBIENVENUE;13;1.7548066707881296;877.4033353940648
MONTPARNASSEBIENVENUE;GAITE;13;1.2920865386735072;646.0432693367536
GAITE;PERNETY;13;1.7288465753223181;864.4232876611591
PERNETY;PLAISANCE;13;1.2467621703554963;623.3810851777481
PLAISANCE;PORTEDEVANVES;13;2.046937145184411;1023.4685725922054
PORTEDEVANVES;MALAKOFFPLATEAUDEVANVES;13;2.0560223333539445;1028.0111666769722
MALAKOFFPLATEAUDEVANVES;MALAKOFFRUEETIENNEDOLET;13;2.1308528787009755;1065.4264393504877
MALAKOFFRUEETIENNEDOLET;CHATILLONMONTROUGE;13;1.7187598639839374;859.3799319919688
GUYMOQUET;LAFOURCHE;13;1.7784829419792247;889.2414709896124
BROCHANT;LAFOURCHE;13;1.617376901618102;808.688450809051
BASILIQUEDESTDENIS;STDENISUNIVERSITE;13;2.705314802060349;1352.6574010301745
STDENISPORTEDEPARIS;BASILIQUEDESTDENIS;13;2.0464562429563844;1023.2281214781922
CARREFOURPLEYEL;STDENISPORTEDEPARIS;13;3.465191858067324;1732.595929033662
MAIRIEDESTOUEN;CARREFOURPLEYEL;13;2.680357774961471;1340.1788874807355
GARIBALDI;MAIRIEDESTOUEN;13;1.8412837889363227;920.6418944681614
PORTEDESTOUEN;GARIBALDI;13;2.4848489490541708;1242.4244745270853
GUYMOQUET;PORTEDESTOUEN;13;1.5351078818701425;767.5539409350712
LESAGNETTES;ASNIERESGENNEVILLIERSLESCOURTILLES;13;2.2298419713123527;1114.9209856561763
GABRIELPERI;LESAGNETTES;13;2.437127295095701;1218.5636475478505
MAIRIEDECLICHY;GABRIELPERI;13;3.837816079106812;1918.9080395534058
PORTEDECLICHY;MAIRIEDECLICHY;13;2.8238229608025747;1411.9114804012872
BROCHANT;PORTEDECLICHY;13;1.7433670084550938;871.6835042275469
PLACEDECLICHY;LAFOURCHE;13;1.3492738488125555;674.6369244062778
LIEGE;PLACEDECLICHY;13;1.3932655741012767;696.6327870506384
STLAZARE;LIEGE;13;1.451553334732998;725.776667366499
MIROMESNIL;STLAZARE;13;1.987528364317692;993.764182158846
CHAMPSELYSEESCLEMENCEAU;MIROMESNIL;13;1.800156248644098;900.078124322049
INVALIDES;CHAMPSELYSEESCLEMENCEAU;13;1.7333497972391148;866.6748986195573
VARENNE;INVALIDES;13;1.7332047579335712;866.6023789667856
STFRANCOISXAVIER;VARENNE;13;1.711247436620199;855.6237183100995
DUROC;STFRANCOISXAVIER;13;1.5610390248703991;780.5195124351995
MONTPARNASSEBIENVENUE;DUROC;13;1.7548066707881296;877.4033353940648
GAITE;MONTPARNASSEBIENVENUE;13;1.2920865386735072;646.0432693367536
PERNETY;GAITE;13;1.7288465753223181;864.4232876611591
PLAISANCE;PERNETY;13;1.2467621703554963;623.3810851777481
PORTEDEVANVES;PLAISANCE;13;2.046937145184411;1023.4685725922054
MALAKOFFPLATEAUDEVANVES;PORTEDEVANVES;13;2.0560223333539445;1028.0111666769722
MALAKOFFRUEETIENNEDOLET;MALAKOFFPLATEAUDEVANVES;13;2.1308528787009755;1065.4264393504877
CHATILLONMONTROUGE;MALAKOFFRUEETIENNEDOLET;13;1.7187598639839374;859.3799319919688
LAFOURCHE;GUYMOQUET;13;1.7784829419792247;889.2414709896124
LAFOURCHE;BROCHANT;13;1.617376901618102;808.688450809051
STLAZARE;MADELEINE;14;1.7668508878526326;883.4254439263162
MADELEINE;PYRAMIDES;14;2.1271909090002645;1063.5954545001323
PYRAMIDES;CHATELET;14;3.291274764156405;1645.6373820782023
CHATELET;GAREDELYON;14;5.191990181503919;2595.9950907519597
GAREDELYON;BERCY;14;2.0000631186568625;1000.0315593284313
BERCY;COURSTEMILION;14;2.309777287197997;1154.8886435989984
COURSTEMILION;BIBLIOTHEQUEFRANCOISMITTERRAND;14;2.262966039566792;1131.483019783396
BIBLIOTHEQUEFRANCOISMITTERRAND;OLYMPIADES;14;1.784156677241599;892.0783386207995
MADELEINE;STLAZARE;14;1.7668508878526326;883.4254439263162
PYRAMIDES;MADELEINE;14;2.1271909090002645;1063.5954545001323
CHATELET;PYRAMIDES;14;3.291274764156405;1645.6373820782023
GAREDELYON;CHATELET;14;5.191990181503919;2595.9950907519597
BERCY;GAREDELYON;14;2.0000631186568625;1000.0315593284313
COURSTEMILION;BERCY;14;2.309777287197997;1154.8886435989984
BIBLIOTHEQUEFRANCOISMITTERRAND;COURSTEMILION;14;2.262966039566792;1131.483019783396
